radius ,lambda,r/ lambda,Theta (incident angle),Background1 RI,Backgrnd2 RI,Ri1 of particle 1,Loss1 of particle 1,Kai1 of particle 1,Ri2 of particle 2,Loss2 of particle 2,Kai2 of particle 2,Ri3 of particle 3,Loss3 of particle 3,Kai3 of particle 3,Force F1,Force F2,Force F3,Class Label
100,1180,0.084745763,50,1,1,1.45,0,0,0.3275,7.8652,0,1.45,0,-1,pull,push,lateral,Positive Class
100,740,0.135135135,50,1,1,1.45,0,0,0.14123,4.5752,0,1.45,0,1,pull,push,lateral,Positive Class
95,740,0.128378378,50,1,1,1.45,0,0,0.26615,7.0885,0,1.45,0,1,pull,push,lateral,Positive Class
95,1040,0.091346154,50,1,1,1.45,0,0,0.24692,6.7808,0,1.45,0,1,pull,push,lateral,Positive Class
95,1040,0.091346154,50,1,1.33,1.45,0,0,0.24692,6.7808,0,1.45,0,1,pull,push,lateral,Positive Class
95,1040,0.091346154,50,1.33,1.33,1.45,0,0,0.24692,6.7808,0,1.45,0,1,pull,push,lateral,Positive Class
100,740,0.135135135,50,1.33,1.33,1.45,0,0,0.14123,4.5752,0,1.45,0,1,push,push,lateral,Positive Class
100,1180,0.084745763,50,1,1,0.3275,7.8652,0,0.3275,7.8652,0,1.45,0,-1,push,push,lateral,Negative Class
100,740,0.135135135,50,1,1,0.14123,4.5752,0,0.14123,4.5752,0,1.45,0,1,push,push,lateral,Negative Class
95,740,0.128378378,50,1,1,1.45,0,0,0.26615,7.0885,0,1.45,0,0,pull,push,pull,Negative Class
95,1040,0.091346154,50,1,1,1.45,0,0,1.45,0,0,1.45,0,1,push,push,lateral,Negative Class
100,740,0.135135135,50,1,1.33,1.45,0,0,0.14123,4.5752,0,1.45,0,1,push,push,lateral,Positive Class
95,740,0.128378378,50,1,1.33,1.45,0,0,0.26615,7.0885,0,1.45,0,1,push,push,lateral,Positive Class
95,740,0.128378378,50,1.33,1.33,1.45,0,0,0.26615,7.0885,0,1.45,0,1,push,push,lateral,Positive Class
100,725,0.137931034,50,1,1,1.45,0.006,0,0.161,4.08769,0,1.45,0,1,pull,push ,lateral,Positive Class
100,730,0.136986301,50,1,1,1.45,0.007,0,0.164,4.357,0,1.45,0,1,pull,push ,lateral,Positive Class
100,735,0.136054422,50,1,1,1.45,0.008,0,0.164,4.357,0,1.45,0,1,pull,push ,lateral,Positive Class
100,740,0.135135135,50,1,1,1.45,0.009,0,0.164,4.357,0,1.45,0,1,pull,push ,lateral,Positive Class
100,745,0.134228188,50,1,1,1.45,0.01,0,0.164,4.357,0,1.45,0,1,pull,push ,lateral,Positive Class
100,750,0.133333333,50,1,1,1.45,0.011,0,0.17,4.61019,0,1.45,0,1,pull,push ,lateral,Positive Class
100,755,0.132450331,50,1,1,1.45,0.012,0,0.17,4.61019,0,1.45,0,1,pull,push ,lateral,Positive Class
100,760,0.131578947,50,1,1,1.45,0.013,0,0.17,4.61019,0,1.45,0,1,pull,push ,lateral,Positive Class
100,765,0.130718954,50,1,1,1.45,0.014,0,0.17,4.61019,0,1.45,0,1,pull,push ,lateral,Positive Class
100,795,0.125786164,50,1,1,1.45,0.02,0,0.176,4.86,0,1.45,0,1,pull,push ,lateral,Positive Class
100,800,0.125,50,1,1,1.45,0.021,0,0.181,5.12581,0,1.45,0,1,pull,push ,lateral,Positive Class
100,840,0.119047619,50,1,1,1.45,0.022,0,0.16267,5.2376,0,1.45,0,1,pull,push ,lateral,Positive Class
100,840,0.119047619,50,1,1,1.45,0.023,0,0.16267,5.2376,0,1.45,0,1,pull,push ,lateral,Positive Class
100,840,0.119047619,50,1,1,1.45,0.024,0,0.16267,5.2376,0,1.45,0,1,pull,push ,lateral,Positive Class
100,840,0.119047619,50,1,1,1.45,0.025,0,0.16267,5.2376,0,1.45,0,1,pull,push ,lateral,Positive Class
100,948,0.105485232,50,1,1,1.45,0.037,0,0.1988,6.0662,0,1.45,0,1,pull,push ,lateral,Positive Class
100,950,0.105263158,50,1,1,1.45,0.038,0,0.20152,6.0961,0,1.45,0,1,pull,push ,lateral,Positive Class
100,952,0.105042017,50,1,1,1.45,0.039,0,0.20152,6.0961,0,1.45,0,1,pull,push ,lateral,Positive Class
100,954,0.104821803,50,1,1,1.45,0.04,0,0.20152,6.0961,0,1.45,0,1,pull,push ,lateral,Positive Class
100,956,0.10460251,50,1,1,1.45,0.041,0,0.20424,6.1334,0,1.45,0,1,pull,push ,lateral,Positive Class
100,958,0.104384134,50,1,1,1.45,0.042,0,0.20424,6.1334,0,1.45,0,1,pull,push ,lateral,Positive Class
94,968,0.097107438,50,1,1,1.45,0.02,0,0.20696,6.1708,0,1.45,0,1,pull,push ,lateral,Positive Class
95,970,0.097938144,50,1,1,1.45,0.03,0,0.21239,6.2455,0,1.45,0,1,pull,push ,lateral,Positive Class
96,972,0.098765432,50,1,1,1.45,0.04,0,0.21239,6.2455,0,1.45,0,1,pull,push ,lateral,Positive Class
97,974,0.099589322,50,1,1,1.45,0.05,0,0.21239,6.2455,0,1.45,0,1,pull,push ,lateral,Positive Class
98,976,0.100409836,50,1,1,1.45,0.06,0,0.21511,6.2828,0,1.45,0,1,pull,push ,lateral,Positive Class
99,978,0.101226994,50,1,1,1.45,0.07,0,0.21511,6.2828,0,1.45,0,1,pull,push ,lateral,Positive Class
100,725,0.137931034,50,1,1,1.45,0,0,0.161,4.08769,0,1.45,0,0.15,pull,push ,lateral,Positive Class
100,730,0.136986301,50,1,1,1.45,0,0,0.164,4.357,0,1.45,0,0.1,pull,push ,lateral,Positive Class
100,735,0.136054422,50,1,1,1.45,0,0,0.164,4.357,0,1.45,0,0.2,pull,push ,lateral,Positive Class
90,740,0.121621622,50,1,1,1.45,0,0,0.164,4.357,0,1.45,0,0.3,pull,push ,lateral,Positive Class
91,745,0.122147651,50,1,1,1.45,0,0,0.164,4.357,0,1.45,0,0.4,pull,push ,lateral,Positive Class
92,750,0.122666667,50,1,1,1.45,0,0,0.17,4.61019,0,1.45,0,0.5,pull,push ,lateral,Positive Class
93,755,0.123178808,50,1,1,1.45,0,0,0.17,4.61019,0,1.45,0,-0.5,pull,push ,lateral,Positive Class
94,760,0.123684211,50,1,1,1.45,0,0,0.17,4.61019,0,1.45,0,-0.4,pull,push ,lateral,Positive Class
95,765,0.124183007,50,1,1,1.45,0,0,0.17,4.61019,0,1.45,0,-0.3,pull,push ,lateral,Positive Class
100,795,0.125786164,50,1,1,1.45,0,0,0.176,4.86,0,1.45,0,0.3,pull,push ,lateral,Positive Class
100,800,0.125,50,1,1,1.45,0,0,0.181,5.12581,0,1.45,0,0.4,pull,push ,lateral,Positive Class
100,840,0.119047619,50,1,1,1.45,0,0,0.16267,5.2376,0,1.45,0,0.5,pull,push ,lateral,Positive Class
100,840,0.119047619,50,1,1,1.45,0,0,0.16267,5.2376,0,1.45,0,0.1,pull,push ,lateral,Positive Class
100,840,0.119047619,50,1,1,1.45,0,0,0.16267,5.2376,0,1.45,0,0.2,pull,push ,lateral,Positive Class
100,840,0.119047619,50,1,1,1.45,0,0,0.16267,5.2376,0,1.45,0,0.3,pull,push ,lateral,Positive Class
100,948,0.105485232,50,1,1,1.45,0,0,0.1988,6.0662,0,1.45,0,-0.1,pull,push ,lateral,Positive Class
100,950,0.105263158,50,1,1,1.45,0,0,0.20152,6.0961,0,1.45,0,0.15,pull,push ,lateral,Positive Class
90,952,0.094537815,50,1,1,1.45,0,0,0.20152,6.0961,0,1.45,0,0.1,pull,push ,lateral,Positive Class
91,954,0.095387841,50,1,1,1.45,0,0,0.20152,6.0961,0,1.45,0,0.2,pull,push ,lateral,Positive Class
92,956,0.09623431,50,1,1,1.45,0,0,0.20424,6.1334,0,1.45,0,0.3,pull,push ,lateral,Positive Class
93,958,0.097077244,50,1,1,1.45,0,0,0.20424,6.1334,0,1.45,0,0.4,pull,push ,lateral,Positive Class
98,968,0.101239669,50,1,1,1.45,0,0,0.20696,6.1708,0,1.45,0,-0.2,pull,push ,lateral,Positive Class
99,970,0.102061856,50,1,1,1.45,0,0,0.21239,6.2455,0,1.45,0,-0.1,pull,push ,lateral,Positive Class
100,972,0.102880658,50,1,1,1.45,0,0,0.21239,6.2455,0,1.45,0,-0.5,pull,push ,lateral,Positive Class
100,974,0.102669405,50,1,1,1.45,0,0,0.21239,6.2455,0,1.45,0,-0.4,pull,push ,lateral,Positive Class
100,976,0.102459016,50,1,1,1.45,0,0,0.21511,6.2828,0,1.45,0,-0.3,pull,push ,lateral,Positive Class
100,978,0.102249489,50,1,1,1.45,0,0,0.21511,6.2828,0,1.45,0,-0.2,pull,push ,lateral,Positive Class
100,600,0.166666667,50,1.33,1.33,1.45,0,0,1.45,0.002,0,1.45,0,0,push,push,push,Negative Class
100,605,0.165289256,50,1,1,1.45,0,0,1.45,0,0,1.45,0,0,push,push,push,Negative Class
100,610,0.163934426,50,1,1,1.45,0,0,1.45,0,0,1.45,0,0,push,push,push,Negative Class
100,615,0.162601626,50,1,1,1.45,0,0,1.45,0,0,1.45,0,0,push,push,push,Negative Class
100,620,0.161290323,50,1,1,1.45,0.001,0,1.45,0,0,1.45,0,0,push,push,push,Negative Class
100,625,0.16,50,1,1.33,1.45,0.001,0,1.45,0,0,1.45,0,0,push,push,push,Negative Class
100,630,0.158730159,50,1,1.33,1.45,0.001,0,1.45,0,0,1.45,0,0,push,push,push,Negative Class
101,740,0.136486486,51,1,1,1.45,0,0,0.14123,4.5752,0,1.45,0,1,pull,push,lateral,Positive Class
96,740,0.12972973,51,1,1,1.45,0,0,0.2775,7.2433,0,1.45,0,-1,pull,push,lateral,Positive Class
96,1040,0.092307692,51,1,1,1.45,0,0,0.24692,6.7808,0,1.45,0,1,pull,push,lateral,Positive Class
96,1040,0.092307692,51,1,1.33,1.45,0,0,0.24692,6.7808,0,1.45,0,1,pull,push,lateral,Positive Class
96,1040,0.092307692,51,1.33,1.33,1.45,0,0,0.24692,6.7808,0,1.45,0,1,pull,push,lateral,Positive Class
101,740,0.136486486,51,1.33,1.33,1.45,0,0,0.14123,4.5752,0,1.45,0,1,push,push,lateral,Positive Class
101,740,0.136486486,51,1,1,0.14123,4.5752,0,0.14123,4.5752,0,1.45,0,1,push,push,lateral,Negative Class
96,740,0.12972973,51,1,1,1.45,0,0,0.2775,7.2433,0,1.45,0,0,pull,push,pull,Negative Class
96,1040,0.092307692,51,1,1,1.45,0,0,1.45,0,0,1.45,0,1,push,push,lateral,Negative Class
101,740,0.136486486,51,1,1.33,1.45,0,0,0.14123,4.5752,0,1.45,0,1,push,push,lateral,Positive Class
96,740,0.12972973,51,1,1.33,1.45,0,0,0.2775,7.2433,0,1.45,0,-1,push,push,lateral,Positive Class
96,740,0.12972973,51,1.33,1.33,1.45,0,0,0.2775,7.2433,0,1.45,0,-1,push,push,lateral,Positive Class
101,1200,0.084166667,52,1,1,1.45,0,0,0.34,8.0206,0,1.45,0,1,pull,push,lateral,Positive Class
102,740,0.137837838,52,1,1,1.45,0,0,0.14123,4.5752,0,1.45,0,1,pull,push,lateral,Positive Class
97,740,0.131081081,52,1,1,1.45,0,0,0.29,7.3988,0,1.45,0,1,pull,push,lateral,Positive Class
97,1040,0.093269231,52,1,1,1.45,0,0,0.24692,6.7808,0,1.45,0,1,pull,push,lateral,Positive Class
97,1040,0.093269231,52,1,1.33,1.45,0,0,0.24692,6.7808,0,1.45,0,1,pull,push,lateral,Positive Class
97,1040,0.093269231,52,1.33,1.33,1.45,0,0,0.24692,6.7808,0,1.45,0,1,pull,push,lateral,Positive Class
102,740,0.137837838,52,1.33,1.33,1.45,0,0,0.14123,4.5752,0,1.45,0,1,push,push,lateral,Positive Class
101,1200,0.084166667,52,1,1,0.34,8.0206,0,0.34,8.0206,0,1.45,0,1,push,push,lateral,Negative Class
102,740,0.137837838,52,1,1,0.14123,4.5752,0,0.14123,4.5752,0,1.45,0,1,push,push,lateral,Negative Class
97,740,0.131081081,52,1,1,1.45,0,0,0.29,7.3988,0,1.45,0,0,pull,push,pull,Negative Class
97,1040,0.093269231,52,1,1,1.45,0,0,1.45,0,0,1.45,0,1,push,push,lateral,Negative Class
102,740,0.137837838,52,1,1.33,1.45,0,0,0.14123,4.5752,0,1.45,0,1,push,push,lateral,Positive Class
97,740,0.131081081,52,1,1.33,1.45,0,0,0.29,7.3988,0,1.45,0,1,push,push,lateral,Positive Class
97,740,0.131081081,52,1.33,1.33,1.45,0,0,0.29,7.3988,0,1.45,0,1,push,push,lateral,Positive Class
103,740,0.139189189,53,1,1,1.45,0,0,0.14123,4.5752,0,1.45,0,1,pull,push,lateral,Positive Class
98,740,0.132432432,53,1,1,1.45,0,0,0.325,7.5542,0,1.45,0,-1,pull,push,lateral,Positive Class
98,1040,0.094230769,53,1,1,1.45,0,0,0.24692,6.7808,0,1.45,0,1,pull,push,lateral,Positive Class
98,1040,0.094230769,53,1,1.33,1.45,0,0,0.24692,6.7808,0,1.45,0,1,pull,push,lateral,Positive Class
98,1040,0.094230769,53,1.33,1.33,1.45,0,0,0.24692,6.7808,0,1.45,0,1,pull,push,lateral,Positive Class
103,740,0.139189189,53,1.33,1.33,1.45,0,0,0.14123,4.5752,0,1.45,0,1,push,push,lateral,Positive Class
103,740,0.139189189,53,1,1,0.14123,4.5752,0,0.14123,4.5752,0,1.45,0,1,push,push,lateral,Negative Class
98,740,0.132432432,53,1,1,1.45,0,0,0.325,7.5542,0,1.45,0,0,pull,push,pull,Negative Class
98,1040,0.094230769,53,1,1,1.45,0,0,1.45,0,0,1.45,0,1,push,push,lateral,Negative Class
103,740,0.139189189,53,1,1.33,1.45,0,0,0.14123,4.5752,0,1.45,0,1,push,push,lateral,Positive Class
98,740,0.132432432,53,1,1.33,1.45,0,0,0.325,7.5542,0,1.45,0,-1,push,push,lateral,Positive Class
98,740,0.132432432,53,1.33,1.33,1.45,0,0,0.325,7.5542,0,1.45,0,-1,push,push,lateral,Positive Class
104,740,0.140540541,54,1,1,1.45,0,0,0.14123,4.5752,0,1.45,0,1,pull,push,lateral,Positive Class
99,740,0.133783784,54,1,1,1.45,0,0,0.315,7.7097,0,1.45,0,1,pull,push,lateral,Positive Class
99,1040,0.095192308,54,1,1,1.45,0,0,0.24692,6.7808,0,1.45,0,1,pull,push,lateral,Positive Class
99,1040,0.095192308,54,1,1.33,1.45,0,0,0.24692,6.7808,0,1.45,0,1,pull,push,lateral,Positive Class
99,1040,0.095192308,54,1.33,1.33,1.45,0,0,0.24692,6.7808,0,1.45,0,1,pull,push,lateral,Positive Class
104,740,0.140540541,54,1.33,1.33,1.45,0,0,0.14123,4.5752,0,1.45,0,1,push,push,lateral,Positive Class
104,740,0.140540541,54,1,1,0.14123,4.5752,0,0.14123,4.5752,0,1.45,0,1,push,push,lateral,Negative Class
99,740,0.133783784,54,1,1,1.45,0,0,0.315,7.7097,0,1.45,0,0,pull,push,pull,Negative Class
99,1040,0.095192308,54,1,1,1.45,0,0,1.45,0,0,1.45,0,1,push,push,lateral,Negative Class
104,740,0.140540541,54,1,1.33,1.45,0,0,0.14123,4.5752,0,1.45,0,1,push,push,lateral,Positive Class
99,740,0.133783784,54,1,1.33,1.45,0,0,0.315,7.7097,0,1.45,0,1,push,push,lateral,Positive Class
99,740,0.133783784,54,1.33,1.33,1.45,0,0,0.315,7.7097,0,1.45,0,1,push,push,lateral,Positive Class
80,700,0.114285714,56,1,1,1.45,0,0,1.45,0,1,0.131,4.0624,0,Push,lateral,Push,Negative Class
80,700,0.114285714,56,1,1,1.45,0,0,1.45,0,0,0.131,4.0624,0,Push,Push,Push,Negative Class
81,700,0.115714286,57,1,1,1.45,0,0,1.45,0,1,0.131,4.0624,0,Push,lateral,Push,Negative Class
81,700,0.115714286,57,1,1,1.45,0,0,1.45,0,0,0.131,4.0624,0,Push,Push,Push,Negative Class
